text,label
The problem of differential diagnosis and treatment.,0
"Our patient, diagnosed with persistent ovarian carcinoma, had a peritoneal Tenckoff catheter placed for chemotherapy.",0
"The overall response rate was 20%, and a further 40% achieved stable disease.",0
This event rendered a family grief-stricken and numerous health care providers forever changed.,0
The evolution is fairly stereotypical and is marked by a regression of the lesions following a dose reduction or curtailment of interferon.,0
Anaesthesiologists and physicians dealing with the management of Cushing's disease need to be aware of this possibility.,0
"Dalteparin, an LMWH, was started at a maximum dose of 18,000 units subcutaneously once daily, according to British national prescribing guidelines.",0
Acute myelogenous leukemia following treatment of invasive cervix carcinoma: a case report and a review of the literature.,0
"A case is presented in which, during regular endodontic treatment, uncontrollable bleeding occurred, suggestive of a generalized bleeding disorder.",0
"After an intravenous course with acyclovir, the child made a full recovery with no neurologic sequelae.",0
7. The vast majority of patients reported in the literature with ANLL complicating underlying malignancies have received cytotoxic drugs for prolonged periods (median 3 1/2 years) and leukemia developed most commonly 3 to 5 years after the diagnosis of the underlying disease.,0
These data indicate that lithium may limit the therapeutic efficacy of reserpine in tardive dyskinesia.,0
"Propionibacterium avidum is a Gram-positive, nonsporulating, facultative anaerobe that has a low level of virulence and is rarely pathogenic.",0
"Topical steroids remain the mainstay of therapy, but topical tacrolimus has recently been used to treat OLP resistant to topical corticosteroids.",0
We retrospectively reviewed 16 patients with recurrent/metastatic head and neck cancer who received S-1 monotherapy.,0
Repeated relapse occurred despite a variety of treatments until the institution of high-dose neuroleptic therapy.,0
Analysis of the literature on scrofuloderma between 1978-1993 disclosed that the number of cases with extracervical involvement are increasing.,0
SETTING: Intensive care unit of a tertiary care hospital.,0
The patient was successfully treated with intravenous pamidronate on his first admission and with hydrocortisone on the second.,0
"Surprisingly, insulin therapy had to be suspended because of hypoglycemic fits and treatment with metformin was started.",0
Adults with immunosuppression should receive prompt systemic treatment with acyclovir.,0
"OBJECTIVE: This case study provides practical information for general practitioners in the detection, assessment and management of patients with cough mixture opioid dependence.",0
Progressive outer retinal necrosis after bone marrow transplantation.,0
It was concluded that mitoxantrone-cyclophosphamide is an effective chemotherapeutic combination with minimal toxicity and should be further studied in larger controlled trials.,0
A case is described in which non-convulsive status epilepticus (NCSE) prompted further investigation leading to the diagnosis of Lafora body disease (LBD).,0
"Calcimimetics are a new class of drugs approved in the European Community and the United States by the Food and Drug Administration that were designed to suppress parathyroid hormone (PTH) levels with a simultaneous reduction in serum calcium and phosphorus levels, and calcium phosphorus product (Ca x P).",0
"Unexpectedly, liver function returned to normal on stopping the drug.",0
Spinal meningiomas predominantly arise in the fourth to sixth decades of life and are more common in women.,0
Three of the 36 patients were receiving aspirin for the treatment of juvenile rheumatoid arthritis.,0
A second case involves a 21-year-old woman who substituted generic carbamazepine because of financial problems.,0
The patient was subicteric at the time.,0
Traditional risk factor analysis and screening were performed.,0
"PATIENTS AND METHODS: Here, we describe the application of this device in two patients with a complicated course of shunt infection.",0
"It seems likely that these reactions were caused by rifabutin, alone or together with other drugs such as clarithromycin.",0
"Discontinuation of acetazolamide produced an immediate threefold drop in the level of urinary calcium excretion and a slight rise in tubular reabsorption of phosphate, with no dectectable change in serum calcium or phosphate concentrations.",0
"These side effects may be inadvertently confused with other behavioral or psychiatric conditions, especially if exacerbation of existing challenging behavior occurs.",0
This case illustrates the importance of dermatological manifestations of systemic disease as an accessible source for diagnosis and guidance in appropriate therapy.,0
Medical treatment of fungal endocarditis on prosthetic valves can be successful in selected cases.,0
AIMS: The aim of this study was to report on the effectiveness and tumor side effects of topical interferon (INF) alpha 2-beta in a case of conjunctiva-cornea intraepithelial neoplasia (CIN) of a patient that rejected any surgical procedure.,0
"The diagnosis of DIHS was made based on the patient's history of using an offending drug, clinical manifestations and laboratory data showing peripheral eosinophilia with the presence of atypical lymphocytes.",0
The findings from transbronchial lung biopsy and bronchoalveolar lavage (BAL) were consistent with an organizing diffuse alveolar damage pattern.,0
Seizures in patients receiving concomitant antimuscarinics and acetylcholinesterase inhibitor.,0
Our findings suggest that clozapine plus lamotrigine may be helpful in reducing alcohol consumption and craving among patients with schizophrenia and comorbid alcohol dependence.,0
